datetime,junction,vehicles,avg_speed_kmph,congestion_level
2024-07-04 20:00:00,1,258,13,High
2024-07-04 21:00:00,1,22,44,Low
2024-07-04 22:00:00,3,94,45,Low
2024-07-04 23:00:00,3,41,63,Low
2024-07-05 00:00:00,3,25,50,Low
2024-07-05 01:00:00,1,68,41,Low
2024-07-05 02:00:00,2,95,64,Low
2024-07-05 03:00:00,2,97,40,Low
2024-07-05 04:00:00,3,87,46,Low
2024-07-05 05:00:00,3,93,45,Low
2024-07-05 06:00:00,3,23,54,Low
2024-07-05 07:00:00,2,274,22,High
2024-07-05 08:00:00,4,252,16,High
2024-07-05 09:00:00,1,339,11,High
2024-07-05 10:00:00,4,290,23,High
2024-07-05 11:00:00,1,136,35,Medium
2024-07-05 12:00:00,1,159,31,Medium
2024-07-05 13:00:00,2,128,39,Medium
2024-07-05 14:00:00,2,191,28,Medium
2024-07-05 15:00:00,2,133,26,Medium
2024-07-05 16:00:00,1,158,27,Medium
2024-07-05 17:00:00,2,318,14,High
2024-07-05 18:00:00,4,293,10,High
2024-07-05 19:00:00,4,332,19,High
2024-07-05 20:00:00,4,252,12,High
2024-07-05 21:00:00,3,83,63,Low
2024-07-05 22:00:00,1,84,52,Low
2024-07-05 23:00:00,1,32,59,Low
2024-07-06 00:00:00,4,87,61,Low
2024-07-06 01:00:00,4,22,43,Low
2024-07-06 02:00:00,3,90,43,Low
2024-07-06 03:00:00,1,58,48,Low
2024-07-06 04:00:00,4,23,61,Low
2024-07-06 05:00:00,3,40,55,Low
2024-07-06 06:00:00,3,53,40,Low
2024-07-06 07:00:00,1,338,14,High
2024-07-06 08:00:00,2,268,16,High
2024-07-06 09:00:00,1,339,25,High
2024-07-06 10:00:00,2,285,17,High
2024-07-06 11:00:00,3,197,40,Medium
2024-07-06 12:00:00,2,152,34,Medium
2024-07-06 13:00:00,1,197,26,Medium
2024-07-06 14:00:00,2,133,39,Medium
2024-07-06 15:00:00,3,137,40,Medium
2024-07-06 16:00:00,1,193,36,Medium
2024-07-06 17:00:00,4,333,13,High
2024-07-06 18:00:00,4,203,17,High
2024-07-06 19:00:00,2,312,23,High
2024-07-06 20:00:00,1,223,10,High
2024-07-06 21:00:00,1,66,51,Low
2024-07-06 22:00:00,1,86,61,Low
2024-07-06 23:00:00,4,30,57,Low
2024-07-07 00:00:00,3,42,51,Low
2024-07-07 01:00:00,4,68,61,Low
2024-07-07 02:00:00,2,86,42,Low
2024-07-07 03:00:00,4,23,41,Low
2024-07-07 04:00:00,3,82,52,Low
2024-07-07 05:00:00,1,77,50,Low
2024-07-07 06:00:00,2,78,65,Low
2024-07-07 07:00:00,4,210,19,High
2024-07-07 08:00:00,1,269,14,High
2024-07-07 09:00:00,1,298,17,High
2024-07-07 10:00:00,1,345,11,High
2024-07-07 11:00:00,3,166,26,Medium
2024-07-07 12:00:00,3,163,32,Medium
2024-07-07 13:00:00,3,135,29,Medium
2024-07-07 14:00:00,1,128,34,Medium
2024-07-07 15:00:00,2,166,32,Medium
2024-07-07 16:00:00,2,171,32,Medium
2024-07-07 17:00:00,4,288,18,High
2024-07-07 18:00:00,1,303,21,High
2024-07-07 19:00:00,4,289,10,High
2024-07-07 20:00:00,2,347,11,High
2024-07-07 21:00:00,1,72,40,Low
2024-07-07 22:00:00,1,33,50,Low
2024-07-07 23:00:00,1,87,47,Low
2024-07-08 00:00:00,4,100,54,Low
2024-07-08 01:00:00,4,82,40,Low
2024-07-08 02:00:00,3,75,65,Low
2024-07-08 03:00:00,1,37,62,Low
2024-07-08 04:00:00,3,90,57,Low
2024-07-08 05:00:00,1,24,53,Low
2024-07-08 06:00:00,2,30,54,Low
2024-07-08 07:00:00,1,323,17,High
2024-07-08 08:00:00,1,230,20,High
2024-07-08 09:00:00,1,220,19,High
2024-07-08 10:00:00,3,310,22,High
2024-07-08 11:00:00,3,145,38,Medium
2024-07-08 12:00:00,4,200,36,Medium
2024-07-08 13:00:00,2,163,35,Medium
2024-07-08 14:00:00,2,155,28,Medium
2024-07-08 15:00:00,4,157,30,Medium
2024-07-08 16:00:00,2,196,38,Medium
2024-07-08 17:00:00,1,318,20,High
2024-07-08 18:00:00,2,219,17,High
2024-07-08 19:00:00,3,247,23,High
2024-07-08 20:00:00,1,256,17,High
2024-07-08 21:00:00,2,70,63,Low
2024-07-08 22:00:00,3,98,61,Low
2024-07-08 23:00:00,2,99,49,Low
2024-07-09 00:00:00,4,94,49,Low
2024-07-09 01:00:00,1,60,61,Low
2024-07-09 02:00:00,4,20,45,Low
2024-07-09 03:00:00,1,58,60,Low
2024-07-09 04:00:00,2,44,48,Low
2024-07-09 05:00:00,2,59,52,Low
2024-07-09 06:00:00,3,51,50,Low
2024-07-09 07:00:00,2,240,21,High
2024-07-09 08:00:00,3,330,18,High
2024-07-09 09:00:00,3,267,11,High
2024-07-09 10:00:00,2,294,13,High
2024-07-09 11:00:00,3,139,31,Medium
2024-07-09 12:00:00,4,118,37,Medium
2024-07-09 13:00:00,1,163,34,Medium
2024-07-09 14:00:00,1,180,28,Medium
2024-07-09 15:00:00,4,102,40,Medium
2024-07-09 16:00:00,1,164,37,Medium
2024-07-09 17:00:00,4,286,17,High
2024-07-09 18:00:00,1,327,21,High
2024-07-09 19:00:00,1,277,15,High
2024-07-09 20:00:00,2,344,20,High
2024-07-09 21:00:00,3,62,60,Low
2024-07-09 22:00:00,1,94,51,Low
2024-07-09 23:00:00,4,83,42,Low
2024-07-10 00:00:00,4,95,57,Low
2024-07-10 01:00:00,3,83,47,Low
2024-07-10 02:00:00,2,90,41,Low
2024-07-10 03:00:00,3,62,59,Low
2024-07-10 04:00:00,1,30,41,Low
2024-07-10 05:00:00,4,52,65,Low
2024-07-10 06:00:00,2,77,55,Low
2024-07-10 07:00:00,3,231,17,High
2024-07-10 08:00:00,2,320,18,High
2024-07-10 09:00:00,1,331,18,High
2024-07-10 10:00:00,4,311,24,High
2024-07-10 11:00:00,3,121,27,Medium
2024-07-10 12:00:00,4,182,34,Medium
2024-07-10 13:00:00,2,115,28,Medium
2024-07-10 14:00:00,2,200,26,Medium
2024-07-10 15:00:00,1,174,34,Medium
2024-07-10 16:00:00,3,157,33,Medium
2024-07-10 17:00:00,2,205,18,High
2024-07-10 18:00:00,4,310,11,High
2024-07-10 19:00:00,1,263,24,High
2024-07-10 20:00:00,2,207,21,High
2024-07-10 21:00:00,2,21,59,Low
2024-07-10 22:00:00,3,20,60,Low
2024-07-10 23:00:00,2,55,63,Low
2024-07-11 00:00:00,1,24,40,Low
2024-07-11 01:00:00,3,78,45,Low
2024-07-11 02:00:00,4,42,44,Low
2024-07-11 03:00:00,2,36,54,Low
2024-07-11 04:00:00,2,60,52,Low
2024-07-11 05:00:00,2,75,56,Low
2024-07-11 06:00:00,2,75,45,Low
2024-07-11 07:00:00,4,315,14,High
2024-07-11 08:00:00,4,275,19,High
2024-07-11 09:00:00,1,214,11,High
2024-07-11 10:00:00,3,222,23,High
2024-07-11 11:00:00,2,143,27,Medium
2024-07-11 12:00:00,4,134,30,Medium
2024-07-11 13:00:00,2,116,26,Medium
2024-07-11 14:00:00,4,112,30,Medium
2024-07-11 15:00:00,3,123,39,Medium
2024-07-11 16:00:00,2,169,32,Medium
2024-07-11 17:00:00,4,202,11,High
2024-07-11 18:00:00,3,247,19,High
2024-07-11 19:00:00,2,233,14,High
2024-07-11 20:00:00,1,237,20,High
2024-07-11 21:00:00,4,81,47,Low
2024-07-11 22:00:00,3,44,61,Low
2024-07-11 23:00:00,1,88,58,Low
2024-07-12 00:00:00,3,28,55,Low
2024-07-12 01:00:00,2,22,55,Low
2024-07-12 02:00:00,2,36,58,Low
2024-07-12 03:00:00,3,77,40,Low
2024-07-12 04:00:00,2,36,56,Low
2024-07-12 05:00:00,3,52,51,Low
2024-07-12 06:00:00,3,37,59,Low
2024-07-12 07:00:00,2,272,13,High
2024-07-12 08:00:00,3,345,25,High
2024-07-12 09:00:00,4,255,25,High
2024-07-12 10:00:00,4,265,24,High
2024-07-12 11:00:00,3,104,39,Medium
2024-07-12 12:00:00,1,138,37,Medium
2024-07-12 13:00:00,4,185,34,Medium
2024-07-12 14:00:00,2,119,32,Medium
2024-07-12 15:00:00,3,101,29,Medium
2024-07-12 16:00:00,4,111,38,Medium
2024-07-12 17:00:00,4,203,24,High
2024-07-12 18:00:00,1,295,14,High
2024-07-12 19:00:00,2,259,14,High
2024-07-12 20:00:00,4,250,25,High
2024-07-12 21:00:00,2,45,63,Low
2024-07-12 22:00:00,4,32,44,Low
2024-07-12 23:00:00,3,28,50,Low
2024-07-13 00:00:00,3,20,42,Low
2024-07-13 01:00:00,2,73,43,Low
2024-07-13 02:00:00,1,31,60,Low
2024-07-13 03:00:00,3,32,40,Low
2024-07-13 04:00:00,4,29,52,Low
2024-07-13 05:00:00,2,33,54,Low
2024-07-13 06:00:00,1,62,41,Low
2024-07-13 07:00:00,1,322,20,High
2024-07-13 08:00:00,2,256,12,High
2024-07-13 09:00:00,3,219,21,High
2024-07-13 10:00:00,4,219,14,High
2024-07-13 11:00:00,1,124,36,Medium
2024-07-13 12:00:00,4,135,27,Medium
2024-07-13 13:00:00,2,105,26,Medium
2024-07-13 14:00:00,2,110,27,Medium
2024-07-13 15:00:00,4,109,28,Medium
2024-07-13 16:00:00,3,113,26,Medium
2024-07-13 17:00:00,1,338,25,High
2024-07-13 18:00:00,3,286,21,High
2024-07-13 19:00:00,4,318,12,High
2024-07-13 20:00:00,2,225,19,High
2024-07-13 21:00:00,2,97,55,Low
2024-07-13 22:00:00,4,64,65,Low
2024-07-13 23:00:00,1,58,52,Low
2024-07-14 00:00:00,3,74,60,Low
2024-07-14 01:00:00,2,24,41,Low
2024-07-14 02:00:00,1,93,63,Low
2024-07-14 03:00:00,4,34,45,Low
2024-07-14 04:00:00,3,77,50,Low
2024-07-14 05:00:00,4,96,60,Low
2024-07-14 06:00:00,4,57,64,Low
2024-07-14 07:00:00,1,220,18,High
2024-07-14 08:00:00,3,342,12,High
2024-07-14 09:00:00,4,226,22,High
2024-07-14 10:00:00,2,295,23,High
2024-07-14 11:00:00,3,143,25,Medium
2024-07-14 12:00:00,3,196,29,Medium
2024-07-14 13:00:00,2,101,27,Medium
2024-07-14 14:00:00,3,110,27,Medium
2024-07-14 15:00:00,1,121,39,Medium
2024-07-14 16:00:00,4,123,38,Medium
2024-07-14 17:00:00,4,252,19,High
2024-07-14 18:00:00,3,289,21,High
2024-07-14 19:00:00,2,269,20,High
2024-07-14 20:00:00,2,265,24,High
2024-07-14 21:00:00,4,47,51,Low
2024-07-14 22:00:00,3,67,61,Low
2024-07-14 23:00:00,1,69,56,Low
2024-07-15 00:00:00,1,78,49,Low
2024-07-15 01:00:00,4,46,63,Low
2024-07-15 02:00:00,3,28,43,Low
2024-07-15 03:00:00,1,59,50,Low
2024-07-15 04:00:00,4,97,53,Low
2024-07-15 05:00:00,2,36,61,Low
2024-07-15 06:00:00,4,76,40,Low
2024-07-15 07:00:00,1,325,21,High
2024-07-15 08:00:00,4,343,13,High
2024-07-15 09:00:00,1,333,11,High
2024-07-15 10:00:00,4,225,24,High
2024-07-15 11:00:00,3,162,29,Medium
2024-07-15 12:00:00,3,147,25,Medium
2024-07-15 13:00:00,4,143,36,Medium
2024-07-15 14:00:00,2,199,28,Medium
2024-07-15 15:00:00,1,130,26,Medium
2024-07-15 16:00:00,2,139,34,Medium
2024-07-15 17:00:00,3,320,25,High
2024-07-15 18:00:00,2,230,24,High
2024-07-15 19:00:00,4,223,10,High
2024-07-15 20:00:00,4,331,23,High
2024-07-15 21:00:00,3,43,50,Low
2024-07-15 22:00:00,3,84,48,Low
2024-07-15 23:00:00,1,43,52,Low
2024-07-16 00:00:00,4,88,57,Low
2024-07-16 01:00:00,4,29,63,Low
2024-07-16 02:00:00,3,81,45,Low
2024-07-16 03:00:00,2,31,62,Low
2024-07-16 04:00:00,1,25,43,Low
2024-07-16 05:00:00,3,88,48,Low
2024-07-16 06:00:00,2,37,52,Low
2024-07-16 07:00:00,1,209,20,High
2024-07-16 08:00:00,2,345,11,High
2024-07-16 09:00:00,2,236,17,High
2024-07-16 10:00:00,2,316,24,High
2024-07-16 11:00:00,3,179,25,Medium
2024-07-16 12:00:00,1,138,35,Medium
2024-07-16 13:00:00,3,148,29,Medium
2024-07-16 14:00:00,3,190,27,Medium
2024-07-16 15:00:00,2,152,34,Medium
2024-07-16 16:00:00,3,124,27,Medium
2024-07-16 17:00:00,1,314,16,High
2024-07-16 18:00:00,4,250,14,High
2024-07-16 19:00:00,3,304,13,High
2024-07-16 20:00:00,4,304,11,High
2024-07-16 21:00:00,4,68,49,Low
2024-07-16 22:00:00,1,81,41,Low
2024-07-16 23:00:00,3,64,47,Low
2024-07-17 00:00:00,4,57,54,Low
2024-07-17 01:00:00,4,85,59,Low
2024-07-17 02:00:00,4,75,48,Low
2024-07-17 03:00:00,3,60,61,Low
2024-07-17 04:00:00,2,99,51,Low
2024-07-17 05:00:00,1,57,51,Low
2024-07-17 06:00:00,2,31,45,Low
2024-07-17 07:00:00,4,349,11,High
2024-07-17 08:00:00,3,275,17,High
2024-07-17 09:00:00,3,252,21,High
2024-07-17 10:00:00,1,334,12,High
2024-07-17 11:00:00,4,124,38,Medium
2024-07-17 12:00:00,4,153,26,Medium
2024-07-17 13:00:00,4,189,39,Medium
2024-07-17 14:00:00,1,153,30,Medium
2024-07-17 15:00:00,4,159,32,Medium
2024-07-17 16:00:00,2,168,31,Medium
2024-07-17 17:00:00,3,339,15,High
2024-07-17 18:00:00,2,343,20,High
2024-07-17 19:00:00,1,206,24,High
2024-07-17 20:00:00,2,305,14,High
2024-07-17 21:00:00,2,35,51,Low
2024-07-17 22:00:00,3,78,51,Low
2024-07-17 23:00:00,2,23,40,Low
2024-07-18 00:00:00,2,42,58,Low
2024-07-18 01:00:00,1,88,58,Low
2024-07-18 02:00:00,1,51,53,Low
2024-07-18 03:00:00,4,100,43,Low
2024-07-18 04:00:00,2,73,52,Low
2024-07-18 05:00:00,3,66,53,Low
2024-07-18 06:00:00,1,77,58,Low
2024-07-18 07:00:00,4,296,17,High
2024-07-18 08:00:00,4,273,10,High
2024-07-18 09:00:00,3,329,25,High
2024-07-18 10:00:00,3,270,11,High
2024-07-18 11:00:00,1,112,27,Medium
2024-07-18 12:00:00,1,128,35,Medium
2024-07-18 13:00:00,3,140,29,Medium
2024-07-18 14:00:00,4,131,40,Medium
2024-07-18 15:00:00,3,186,36,Medium
2024-07-18 16:00:00,2,160,30,Medium
2024-07-18 17:00:00,1,202,19,High
2024-07-18 18:00:00,3,239,11,High
2024-07-18 19:00:00,1,344,10,High
2024-07-18 20:00:00,1,225,22,High
2024-07-18 21:00:00,1,66,63,Low
2024-07-18 22:00:00,2,99,43,Low
2024-07-18 23:00:00,2,48,60,Low
2024-07-19 00:00:00,2,53,56,Low
2024-07-19 01:00:00,4,94,62,Low
2024-07-19 02:00:00,2,31,53,Low
2024-07-19 03:00:00,2,41,61,Low
2024-07-19 04:00:00,3,58,44,Low
2024-07-19 05:00:00,1,79,59,Low
2024-07-19 06:00:00,4,83,41,Low
2024-07-19 07:00:00,3,335,11,High
2024-07-19 08:00:00,2,280,19,High
2024-07-19 09:00:00,4,215,14,High
2024-07-19 10:00:00,2,306,23,High
2024-07-19 11:00:00,3,165,26,Medium
2024-07-19 12:00:00,4,164,27,Medium
2024-07-19 13:00:00,2,196,29,Medium
2024-07-19 14:00:00,1,166,36,Medium
2024-07-19 15:00:00,1,159,29,Medium
2024-07-19 16:00:00,4,153,40,Medium
2024-07-19 17:00:00,4,263,24,High
2024-07-19 18:00:00,3,204,18,High
2024-07-19 19:00:00,2,243,20,High
2024-07-19 20:00:00,1,268,17,High
2024-07-19 21:00:00,4,85,46,Low
2024-07-19 22:00:00,3,24,49,Low
2024-07-19 23:00:00,3,100,52,Low
2024-07-20 00:00:00,2,21,50,Low
2024-07-20 01:00:00,1,70,58,Low
2024-07-20 02:00:00,1,69,53,Low
2024-07-20 03:00:00,4,28,55,Low
2024-07-20 04:00:00,3,54,52,Low
2024-07-20 05:00:00,2,64,63,Low
2024-07-20 06:00:00,3,32,41,Low
2024-07-20 07:00:00,3,301,22,High
2024-07-20 08:00:00,2,251,13,High
2024-07-20 09:00:00,2,200,20,High
2024-07-20 10:00:00,4,307,16,High
2024-07-20 11:00:00,1,131,25,Medium
2024-07-20 12:00:00,3,150,37,Medium
2024-07-20 13:00:00,2,142,38,Medium
2024-07-20 14:00:00,4,167,29,Medium
2024-07-20 15:00:00,3,197,26,Medium
2024-07-20 16:00:00,1,126,36,Medium
2024-07-20 17:00:00,1,301,24,High
2024-07-20 18:00:00,3,293,25,High
2024-07-20 19:00:00,4,320,12,High
2024-07-20 20:00:00,1,292,13,High
2024-07-20 21:00:00,3,91,49,Low
2024-07-20 22:00:00,4,40,57,Low
2024-07-20 23:00:00,4,79,51,Low
2024-07-21 00:00:00,1,28,56,Low
2024-07-21 01:00:00,3,37,44,Low
2024-07-21 02:00:00,1,92,65,Low
2024-07-21 03:00:00,2,55,65,Low
2024-07-21 04:00:00,3,76,45,Low
2024-07-21 05:00:00,3,73,64,Low
2024-07-21 06:00:00,2,75,47,Low
2024-07-21 07:00:00,2,317,24,High
2024-07-21 08:00:00,3,272,23,High
2024-07-21 09:00:00,3,340,21,High
2024-07-21 10:00:00,1,350,15,High
2024-07-21 11:00:00,3,107,37,Medium
2024-07-21 12:00:00,2,128,27,Medium
2024-07-21 13:00:00,3,106,34,Medium
2024-07-21 14:00:00,2,157,33,Medium
2024-07-21 15:00:00,3,183,28,Medium
2024-07-21 16:00:00,3,174,29,Medium
2024-07-21 17:00:00,2,213,24,High
2024-07-21 18:00:00,4,211,16,High
2024-07-21 19:00:00,4,231,17,High
2024-07-21 20:00:00,2,207,22,High
2024-07-21 21:00:00,2,97,52,Low
2024-07-21 22:00:00,4,98,57,Low
2024-07-21 23:00:00,1,51,45,Low
2024-07-22 00:00:00,3,80,41,Low
2024-07-22 01:00:00,3,76,46,Low
2024-07-22 02:00:00,2,87,44,Low
2024-07-22 03:00:00,3,41,53,Low
2024-07-22 04:00:00,3,66,57,Low
2024-07-22 05:00:00,2,99,48,Low
2024-07-22 06:00:00,3,41,60,Low
2024-07-22 07:00:00,2,272,22,High
2024-07-22 08:00:00,4,284,22,High
2024-07-22 09:00:00,2,200,21,High
2024-07-22 10:00:00,4,272,24,High
2024-07-22 11:00:00,2,138,34,Medium
2024-07-22 12:00:00,2,185,40,Medium
2024-07-22 13:00:00,1,145,28,Medium
2024-07-22 14:00:00,4,179,27,Medium
2024-07-22 15:00:00,1,184,27,Medium
2024-07-22 16:00:00,3,166,25,Medium
2024-07-22 17:00:00,4,248,19,High
2024-07-22 18:00:00,3,294,25,High
2024-07-22 19:00:00,2,347,16,High
2024-07-22 20:00:00,3,322,21,High
2024-07-22 21:00:00,1,79,63,Low
2024-07-22 22:00:00,2,86,46,Low
2024-07-22 23:00:00,2,78,40,Low
2024-07-23 00:00:00,1,92,60,Low
2024-07-23 01:00:00,4,41,43,Low
2024-07-23 02:00:00,1,41,46,Low
2024-07-23 03:00:00,2,68,45,Low
2024-07-23 04:00:00,4,90,57,Low
2024-07-23 05:00:00,3,55,61,Low
2024-07-23 06:00:00,1,95,52,Low
2024-07-23 07:00:00,3,216,19,High
2024-07-23 08:00:00,2,274,24,High
2024-07-23 09:00:00,1,298,16,High
2024-07-23 10:00:00,3,203,13,High
2024-07-23 11:00:00,1,141,26,Medium
2024-07-23 12:00:00,1,111,32,Medium
2024-07-23 13:00:00,4,164,36,Medium
2024-07-23 14:00:00,3,198,33,Medium
2024-07-23 15:00:00,3,138,33,Medium
2024-07-23 16:00:00,1,179,33,Medium
2024-07-23 17:00:00,2,240,16,High
2024-07-23 18:00:00,1,200,15,High
2024-07-23 19:00:00,4,314,12,High
2024-07-23 20:00:00,1,229,14,High
2024-07-23 21:00:00,1,98,58,Low
2024-07-23 22:00:00,1,54,43,Low
2024-07-23 23:00:00,1,21,65,Low
2024-07-24 00:00:00,4,23,64,Low
2024-07-24 01:00:00,4,79,60,Low
2024-07-24 02:00:00,1,43,44,Low
2024-07-24 03:00:00,4,93,58,Low
2024-07-24 04:00:00,1,28,62,Low
2024-07-24 05:00:00,2,72,57,Low
2024-07-24 06:00:00,3,52,61,Low
2024-07-24 07:00:00,2,284,24,High
2024-07-24 08:00:00,2,309,16,High
2024-07-24 09:00:00,2,232,11,High
2024-07-24 10:00:00,4,322,22,High
2024-07-24 11:00:00,3,112,35,Medium
2024-07-24 12:00:00,1,149,39,Medium
2024-07-24 13:00:00,2,150,32,Medium
2024-07-24 14:00:00,1,200,26,Medium
2024-07-24 15:00:00,3,106,36,Medium
2024-07-24 16:00:00,2,147,28,Medium
2024-07-24 17:00:00,2,297,12,High
2024-07-24 18:00:00,4,272,22,High
2024-07-24 19:00:00,3,268,24,High
2024-07-24 20:00:00,1,343,10,High
2024-07-24 21:00:00,2,79,57,Low
2024-07-24 22:00:00,1,39,54,Low
2024-07-24 23:00:00,2,85,47,Low
2024-07-25 00:00:00,2,52,53,Low
2024-07-25 01:00:00,1,91,64,Low
2024-07-25 02:00:00,4,60,53,Low
2024-07-25 03:00:00,2,42,55,Low
2024-07-25 04:00:00,4,65,42,Low
2024-07-25 05:00:00,3,33,44,Low
2024-07-25 06:00:00,1,30,52,Low
2024-07-25 07:00:00,2,213,15,High
2024-07-25 08:00:00,1,334,18,High
2024-07-25 09:00:00,3,265,22,High
2024-07-25 10:00:00,1,208,25,High
2024-07-25 11:00:00,1,114,37,Medium
2024-07-25 12:00:00,3,177,31,Medium
2024-07-25 13:00:00,1,199,35,Medium
2024-07-25 14:00:00,1,200,38,Medium
2024-07-25 15:00:00,4,191,39,Medium
2024-07-25 16:00:00,3,200,29,Medium
2024-07-25 17:00:00,1,212,19,High
2024-07-25 18:00:00,4,256,21,High
2024-07-25 19:00:00,4,349,16,High
2024-07-25 20:00:00,4,245,20,High
2024-07-25 21:00:00,4,63,50,Low
2024-07-25 22:00:00,3,62,57,Low
2024-07-25 23:00:00,2,64,60,Low
2024-07-26 00:00:00,1,69,55,Low
2024-07-26 01:00:00,3,35,56,Low
2024-07-26 02:00:00,3,84,43,Low
2024-07-26 03:00:00,3,46,48,Low
2024-07-26 04:00:00,4,59,56,Low
2024-07-26 05:00:00,4,84,47,Low
2024-07-26 06:00:00,2,94,56,Low
2024-07-26 07:00:00,2,302,24,High
2024-07-26 08:00:00,4,205,15,High
2024-07-26 09:00:00,4,214,22,High
2024-07-26 10:00:00,1,325,16,High
2024-07-26 11:00:00,1,165,25,Medium
2024-07-26 12:00:00,3,166,31,Medium
2024-07-26 13:00:00,3,106,34,Medium
2024-07-26 14:00:00,2,142,27,Medium
2024-07-26 15:00:00,3,154,31,Medium
2024-07-26 16:00:00,2,100,29,Medium
2024-07-26 17:00:00,3,281,19,High
2024-07-26 18:00:00,4,283,16,High
2024-07-26 19:00:00,4,293,21,High
2024-07-26 20:00:00,2,316,15,High
2024-07-26 21:00:00,4,34,62,Low
2024-07-26 22:00:00,1,81,55,Low
2024-07-26 23:00:00,3,28,48,Low
2024-07-27 00:00:00,4,55,49,Low
2024-07-27 01:00:00,2,63,47,Low
2024-07-27 02:00:00,1,37,52,Low
2024-07-27 03:00:00,3,30,57,Low
2024-07-27 04:00:00,1,100,41,Low
2024-07-27 05:00:00,1,88,43,Low
2024-07-27 06:00:00,2,83,57,Low
2024-07-27 07:00:00,4,309,25,High
2024-07-27 08:00:00,1,294,25,High
2024-07-27 09:00:00,2,200,14,High
2024-07-27 10:00:00,3,233,12,High
2024-07-27 11:00:00,1,134,37,Medium
2024-07-27 12:00:00,4,177,36,Medium
2024-07-27 13:00:00,4,148,27,Medium
2024-07-27 14:00:00,2,155,27,Medium
2024-07-27 15:00:00,3,178,33,Medium
2024-07-27 16:00:00,2,117,32,Medium
2024-07-27 17:00:00,1,311,24,High
2024-07-27 18:00:00,2,294,25,High
2024-07-27 19:00:00,3,208,20,High
2024-07-27 20:00:00,4,207,11,High
2024-07-27 21:00:00,2,49,58,Low
2024-07-27 22:00:00,4,38,42,Low
2024-07-27 23:00:00,2,93,54,Low
2024-07-28 00:00:00,3,41,48,Low
2024-07-28 01:00:00,2,76,41,Low
2024-07-28 02:00:00,3,31,58,Low
2024-07-28 03:00:00,3,71,57,Low
2024-07-28 04:00:00,3,86,64,Low
2024-07-28 05:00:00,4,37,62,Low
2024-07-28 06:00:00,3,90,54,Low
2024-07-28 07:00:00,3,345,22,High
2024-07-28 08:00:00,4,318,18,High
2024-07-28 09:00:00,1,212,12,High
2024-07-28 10:00:00,2,279,13,High
2024-07-28 11:00:00,2,178,25,Medium
2024-07-28 12:00:00,3,166,39,Medium
2024-07-28 13:00:00,1,148,33,Medium
2024-07-28 14:00:00,1,136,39,Medium
2024-07-28 15:00:00,4,147,29,Medium
2024-07-28 16:00:00,3,119,37,Medium
2024-07-28 17:00:00,4,347,22,High
2024-07-28 18:00:00,4,342,18,High
2024-07-28 19:00:00,2,223,13,High
2024-07-28 20:00:00,2,330,12,High
2024-07-28 21:00:00,4,91,55,Low
2024-07-28 22:00:00,4,39,52,Low
2024-07-28 23:00:00,2,86,56,Low
2024-07-29 00:00:00,4,78,44,Low
2024-07-29 01:00:00,2,53,51,Low
2024-07-29 02:00:00,3,27,55,Low
2024-07-29 03:00:00,3,78,59,Low
2024-07-29 04:00:00,3,39,57,Low
2024-07-29 05:00:00,1,53,46,Low
2024-07-29 06:00:00,1,76,52,Low
2024-07-29 07:00:00,4,208,18,High
2024-07-29 08:00:00,1,217,23,High
2024-07-29 09:00:00,1,228,15,High
2024-07-29 10:00:00,1,210,22,High
2024-07-29 11:00:00,3,140,37,Medium
2024-07-29 12:00:00,3,119,30,Medium
2024-07-29 13:00:00,2,143,33,Medium
2024-07-29 14:00:00,2,134,36,Medium
2024-07-29 15:00:00,2,167,33,Medium
2024-07-29 16:00:00,1,199,39,Medium
2024-07-29 17:00:00,3,323,12,High
2024-07-29 18:00:00,1,223,25,High
2024-07-29 19:00:00,3,219,16,High
2024-07-29 20:00:00,4,258,22,High
2024-07-29 21:00:00,2,58,50,Low
2024-07-29 22:00:00,2,33,54,Low
2024-07-29 23:00:00,4,23,49,Low
2024-07-30 00:00:00,4,63,61,Low
2024-07-30 01:00:00,2,95,43,Low
2024-07-30 02:00:00,4,87,42,Low
2024-07-30 03:00:00,4,48,59,Low
2024-07-30 04:00:00,1,24,45,Low
2024-07-30 05:00:00,3,83,60,Low
2024-07-30 06:00:00,1,31,53,Low
2024-07-30 07:00:00,1,290,10,High
2024-07-30 08:00:00,4,209,22,High
2024-07-30 09:00:00,2,297,17,High
2024-07-30 10:00:00,1,333,17,High
2024-07-30 11:00:00,2,104,34,Medium
2024-07-30 12:00:00,3,163,33,Medium
2024-07-30 13:00:00,3,149,36,Medium
2024-07-30 14:00:00,2,181,40,Medium
2024-07-30 15:00:00,4,167,27,Medium
2024-07-30 16:00:00,3,101,36,Medium
2024-07-30 17:00:00,3,216,14,High
2024-07-30 18:00:00,2,290,14,High
2024-07-30 19:00:00,1,282,13,High
2024-07-30 20:00:00,3,219,17,High
2024-07-30 21:00:00,2,36,42,Low
2024-07-30 22:00:00,1,47,44,Low
2024-07-30 23:00:00,2,81,61,Low
2024-07-31 00:00:00,2,56,51,Low
2024-07-31 01:00:00,1,90,54,Low
2024-07-31 02:00:00,2,80,43,Low
2024-07-31 03:00:00,2,20,57,Low
2024-07-31 04:00:00,4,62,52,Low
2024-07-31 05:00:00,4,34,49,Low
2024-07-31 06:00:00,1,30,48,Low
2024-07-31 07:00:00,3,250,14,High
2024-07-31 08:00:00,1,308,11,High
